,x,m/z,intensity,resolution,noise,S/N
357,30,282.2520446777344,205628.390625,53502.0,348.6106262207031,589.8511839820338
358,14,885.5499267578125,238175.328125,30107.0,404.9035339355469,588.2273385218542
359,38,885.5499267578125,246698.8125,30207.0,420.3203430175781,586.9304605361032
360,37,327.2331848144531,229880.953125,49807.0,392.3758239746094,585.8693096745827
361,42,327.2331848144531,218223.703125,49707.0,372.8227844238281,585.3282370127932
362,77,327.2331848144531,201427.609375,49507.0,344.6677551269531,584.4109475828604
363,60,885.550048828125,249496.359375,30106.0,427.3842468261719,583.7752823783338
364,24,303.2331237792969,191325.421875,51607.0,329.385009765625,580.8564937765026
365,73,327.2331848144531,193711.765625,49707.0,333.8726501464844,580.196567583509
366,59,885.5499877929688,250114.375,30206.0,432.4272155761719,578.3964699510049
367,16,885.5498657226562,242718.125,30107.0,419.789306640625,578.1903473015027
368,23,303.233154296875,193729.296875,51807.0,335.2712097167969,577.8286093775928
369,74,327.2331848144531,195012.21875,49707.0,337.73638916015625,577.4095567105867
370,15,283.2642517089844,193366.609375,53902.0,335.08563232421875,577.0662503007718
371,22,303.233154296875,196441.46875,51707.0,340.64190673828125,576.6802758679015
372,40,885.550048828125,247788.015625,30206.0,431.1541748046875,574.7086079759005
373,76,282.2520446777344,194283.9375,53402.0,338.5919494628906,573.7996364302021
374,41,327.2331848144531,230074.234375,49707.0,403.1780090332031,570.6517449369431
375,38,327.233154296875,220985.671875,49607.0,387.4932556152344,570.2955307548117
376,57,885.5499267578125,248271.375,30106.0,436.4813537597656,568.8017892664568
377,68,282.2520446777344,194944.390625,53202.0,343.6665344238281,567.2486876030357
378,73,282.2520446777344,184548.390625,53502.0,325.7254333496094,566.5765449359907
379,80,282.2520446777344,184437.328125,53402.0,327.2412414550781,563.6127259048995
380,81,255.2330780029297,163110.359375,56507.0,289.6660461425781,563.097959001776
381,26,885.5499877929688,230652.78125,30007.0,410.2445068359375,562.2324672399361
382,27,885.5499267578125,244155.5,30007.0,434.6726989746094,561.699643377561
383,28,885.5499267578125,239521.140625,30207.0,427.1261291503906,560.7737955564523
384,35,885.5499877929688,245437.28125,30207.0,438.4407043457031,559.7958374240656
385,20,885.5499267578125,225597.65625,30206.0,404.0242614746094,558.3765079518066
386,20,282.2520446777344,181539.109375,53202.0,325.6177978515625,557.5220721127694
387,41,885.550048828125,239594.765625,30107.0,432.1434631347656,554.4333909090774
388,76,327.233154296875,191617.625,49907.0,345.6160583496094,554.4233850562823
389,75,327.233154296875,177413.6875,49707.0,320.7149963378906,553.1817642636363
390,19,283.2642517089844,181859.90625,54202.0,329.6959533691406,551.598842483767
391,36,283.2641906738281,212119.296875,54402.0,385.5572814941406,550.1628605040977
392,21,303.233154296875,182179.359375,51607.0,331.5356750488281,549.5015260368854
393,19,282.2520446777344,180858.890625,53402.0,329.5116271972656,548.8695259810268
394,40,283.2641906738281,197926.34375,54102.0,362.3273620605469,546.2638610134153
395,75,282.2520446777344,170000.140625,53702.0,312.2769775390625,544.3889650934475
396,69,327.233154296875,180203.125,49807.0,333.035400390625,541.0930032922493
397,80,327.233154296875,182773.3125,49607.0,339.321044921875,538.6441991597709
398,69,282.2520446777344,177141.015625,53302.0,330.6011657714844,535.8148547710871
399,17,283.2642517089844,176003.9375,54202.0,329.83294677734375,533.6153929425759
400,20,303.2331237792969,178555.15625,51807.0,335.005859375,532.991144044822
401,74,282.2520446777344,177076.265625,53202.0,334.0758361816406,530.0481101803535
402,51,280.23651123046875,195117.234375,54002.0,368.34735107421875,529.7098887937586
403,22,283.2642517089844,178632.359375,54002.0,337.42669677734375,529.3960468482828
404,61,885.5499877929688,228316.484375,30107.0,431.3165588378906,529.3478297938759
405,14,283.2642822265625,169747.484375,53802.0,321.7020263671875,527.6543834425585
406,24,282.2520446777344,168742.921875,53302.0,320.97674560546875,525.7169691738721
407,79,327.233154296875,170940.96875,49807.0,325.72802734375,524.7966229494926
408,33,327.2331848144531,180512.421875,49507.0,344.20806884765625,524.4282113412436
409,46,885.5499267578125,233723.734375,30207.0,447.6271057128906,522.139368666631
410,23,283.2642517089844,172081.234375,53902.0,330.68505859375,520.3780149813288
411,21,283.2642517089844,168585.484375,53902.0,324.3403625488281,519.77953977165
412,78,327.2331848144531,182059.203125,49707.0,350.2940673828125,519.7324764453973
413,29,885.5499877929688,217142.65625,30207.0,418.58709716796875,518.7514324237901
414,37,283.26422119140625,193238.78125,54402.0,372.7066955566406,518.4741340946297
415,39,283.26422119140625,183418.71875,54202.0,354.584228515625,517.2782769212126
416,56,280.23651123046875,199255.0625,53602.0,385.9507141113281,516.2707444622697
417,41,283.26422119140625,192571.6875,54302.0,374.7520446777344,513.8642743513269
418,32,327.233154296875,178831.53125,49807.0,348.6026306152344,512.995357878934
419,56,885.5499877929688,233240.796875,30207.0,454.86895751953125,512.764815051124
420,39,885.550048828125,224412.890625,30107.0,439.3603210449219,510.77186508623106
421,18,282.2520446777344,176167.1875,53502.0,346.22601318359375,508.821350192955
422,17,282.2520446777344,167310.609375,53402.0,329.27325439453125,508.12086053770537
423,50,280.23651123046875,191106.296875,53602.0,376.1625671386719,508.0417712178918
424,18,283.26422119140625,176208.0,54202.0,347.11602783203125,507.63429479340175
425,16,283.2642517089844,173529.046875,54102.0,342.1192321777344,507.21804141326356
426,81,303.2331237792969,153374.734375,51907.0,303.5592041015625,505.25476514190973
427,19,303.2331237792969,168981.734375,51607.0,334.9358825683594,504.5196503856566
428,15,282.2520446777344,167775.015625,53502.0,334.6961975097656,501.2755354655761
429,26,283.2642517089844,165510.125,54002.0,331.25189208984375,499.6503535596697
430,35,283.2641906738281,186339.1875,54202.0,373.35430908203125,499.0947819998473
431,47,885.5499267578125,205314.421875,30007.0,412.2453918457031,498.03933757941417
432,38,283.2641906738281,182699.5,54302.0,368.5902404785156,495.67101875191725
433,51,885.550048828125,220155.953125,30207.0,445.6823425292969,493.9750403293756
434,45,885.5499267578125,216539.765625,30206.0,441.55059814453125,490.4075920968876
435,50,885.5499877929688,220542.0,30106.0,450.497802734375,489.55177730364466
436,13,279.2331237792969,137327.609375,53802.0,281.7909240722656,487.33865303547594
437,61,280.23651123046875,178511.8125,53902.0,367.4224548339844,485.8489462236556
438,27,283.26422119140625,170493.875,54002.0,353.08209228515625,482.8731865061729
439,31,327.233154296875,172816.3125,49707.0,358.8511047363281,481.58222231746976
440,52,885.5499267578125,208888.5625,30206.0,434.45233154296875,480.80893422329405
441,57,280.2364807128906,180194.5,53902.0,375.5268249511719,479.8445491169104
442,49,885.5499267578125,196801.203125,30107.0,410.1472473144531,479.8306081867124
443,28,283.2641906738281,168153.625,54302.0,350.5499267578125,479.68523786391705
444,20,283.2642517089844,155668.0,54202.0,326.112060546875,477.34511792956044
445,66,280.2364807128906,170861.4375,53902.0,358.13409423828125,477.0878848142252
446,40,280.23651123046875,171874.234375,53602.0,360.723876953125,476.4703568467539
447,16,282.2520446777344,162260.9375,53402.0,341.7005920410156,474.862910042963
448,62,280.23651123046875,173501.796875,53802.0,365.9966735839844,474.05293380401986
449,60,280.2365417480469,169907.296875,53702.0,358.8597106933594,473.46439795851984
450,44,885.5501098632812,196466.53125,30207.0,415.1708984375,473.21845531419433
451,55,280.23651123046875,174279.71875,53502.0,368.6759338378906,472.7179149877247
452,32,885.5499267578125,183853.25,30107.0,391.7187194824219,469.3501761746934
453,42,283.26422119140625,165488.671875,54502.0,352.72540283203125,469.1714023041491
454,25,885.550048828125,191555.5,30107.0,412.6911315917969,464.1619005989989
455,51,283.2641906738281,171791.8125,54102.0,371.066162109375,462.96814434230964
456,49,280.23651123046875,171401.1875,53802.0,370.49493408203125,462.627614395532
457,34,885.5499877929688,201215.578125,30107.0,436.60406494140625,460.8651047534425
458,58,283.2641906738281,169240.34375,54102.0,367.5714416503906,460.42843532705706
459,34,283.2641906738281,166525.953125,54002.0,362.7573547363281,459.0560355310788
460,35,280.23651123046875,170882.734375,53702.0,372.5089416503906,458.73458397510876
461,65,280.2364807128906,162952.296875,53802.0,355.2677917480469,458.67455665827566
462,62,885.5499267578125,207157.546875,30107.0,451.9456481933594,458.36827437791857
463,29,327.2331848144531,156878.234375,49907.0,344.5448913574219,455.32015801174254
464,36,280.23651123046875,175147.84375,53602.0,384.7929382324219,455.17426737235894
465,27,327.233154296875,168117.34375,49607.0,370.3981018066406,453.8828437024834
466,31,885.5499267578125,186884.0625,30107.0,411.8664245605469,453.74920448881335
467,25,283.2642517089844,149685.6875,54002.0,331.5166320800781,451.51788180522806
468,67,885.5499877929688,189986.53125,30107.0,421.6815185546875,450.5450746363711
469,36,747.5187377929688,184860.984375,32706.0,412.5961608886719,448.04339424011226
470,17,303.2331237792969,150764.46875,51807.0,336.60076904296875,447.90292422283255
471,60,283.26422119140625,161135.890625,54202.0,359.8470764160156,447.7899118421971
472,24,885.5499267578125,177969.921875,30107.0,399.2916259765625,445.7141354761255
473,13,283.2643127441406,125462.265625,54002.0,281.8659973144531,445.1131630646203
474,46,280.23651123046875,163096.765625,53602.0,367.2688293457031,444.08006504543334
475,39,280.23651123046875,155839.109375,53802.0,351.8326416015625,442.9353361462182
476,30,327.2331848144531,160879.140625,49907.0,364.364013671875,441.5341103632654
477,51,253.2174835205078,155887.8125,56802.0,353.7291259765625,440.69826613692214
478,52,280.23651123046875,160499.75,53602.0,364.60003662109375,440.20771771561135
479,32,283.26422119140625,146373.8125,54102.0,332.6143493652344,440.07064872378993
480,15,747.5186157226562,166296.796875,32706.0,378.7236328125,439.0980188905478
481,64,885.5499877929688,182274.59375,30307.0,415.3534240722656,438.84215991990186
482,54,280.23651123046875,161094.890625,53702.0,367.4081726074219,438.46300282800456
483,42,280.2365417480469,153474.984375,53802.0,351.1326904296875,437.08543396284136
484,55,885.5499877929688,185242.5625,30106.0,423.87872314453125,437.0178364362895
485,57,283.26416015625,164263.203125,54102.0,376.3521423339844,436.4614536436694
486,44,283.2641906738281,153157.296875,54502.0,351.2496032714844,436.0355013885188
487,59,283.2641906738281,158471.84375,54402.0,363.9079895019531,435.4722850874629
488,41,280.2365417480469,162237.65625,53702.0,373.2494201660156,434.66284871343987
489,18,303.23309326171875,156055.015625,51707.0,359.1758728027344,434.4807862712653
490,13,885.5498657226562,165790.640625,30007.0,381.63323974609375,434.42400545430206
491,26,327.2331848144531,150049.3125,49707.0,345.7293395996094,434.00803840881065
492,58,280.2364807128906,158957.046875,53902.0,366.3685302734375,433.87199974944116
493,45,280.2364807128906,153292.359375,53702.0,353.5444641113281,433.5872144408109
494,80,885.5499267578125,170109.0625,30107.0,393.6986999511719,432.0793096880879
495,29,283.2642517089844,147835.21875,54202.0,342.29010009765625,431.9003637786259
496,63,885.5499877929688,187519.796875,30107.0,434.1876525878906,431.8865259233534
497,66,885.5499877929688,184266.609375,30107.0,426.8111267089844,431.7286917888619
498,59,280.23651123046875,156611.34375,53502.0,362.9098815917969,431.54334366171196
499,61,283.2641906738281,159410.5,54002.0,369.4918212890625,431.4317416928405
500,38,280.23651123046875,157898.390625,53702.0,366.8567810058594,430.40881019581883
501,37,280.23651123046875,160099.234375,53902.0,372.380126953125,429.93495835816503
502,67,280.23651123046875,149692.828125,53602.0,350.81591796875,426.699076232722
503,31,283.26422119140625,147491.375,54202.0,346.55078125,425.5981604427562
504,56,283.26416015625,164485.09375,54502.0,387.0093078613281,425.0158598483573
505,28,327.233154296875,158392.3125,49707.0,373.3504333496094,424.24569078156054
506,43,885.5499877929688,183172.671875,30206.0,432.5393371582031,423.4821116582139
507,30,283.26422119140625,146959.296875,54302.0,349.33160400390625,420.6870926953311
508,30,885.5498657226562,177312.59375,30006.0,425.0196228027344,417.18684088215997
509,14,747.5186767578125,152251.78125,32706.0,365.27899169921875,416.80957489985764
510,53,280.2364807128906,140185.765625,53502.0,336.378662109375,416.74987570828137
511,45,283.2641906738281,147462.453125,54302.0,354.6996765136719,415.738899382154
512,52,283.26416015625,152289.828125,54402.0,367.1434631347656,414.7965125804233
513,33,283.26422119140625,140670.703125,54002.0,339.5518798828125,414.283387780238
514,34,280.23651123046875,149688.09375,53502.0,361.3824157714844,414.2096771101707
515,62,283.26416015625,152245.484375,54502.0,367.98388671875,413.7286709278148
516,48,885.5499877929688,173430.75,30107.0,419.4927978515625,413.42962474737993
517,17,747.5186157226562,162053.609375,32706.0,392.2913818359375,413.09500253761223
518,76,885.5499877929688,164895.546875,30107.0,401.5521545410156,410.64540436467047
519,46,283.2641906738281,151724.25,54102.0,370.0098876953125,410.0545824465602
520,64,280.23651123046875,145219.515625,53602.0,355.93267822265625,407.99714246567964
521,63,280.23651123046875,143577.859375,53502.0,352.45391845703125,407.36633033774604
522,50,283.26416015625,153723.1875,54202.0,377.4641418457031,407.25242601411867
523,44,280.23651123046875,142226.671875,53702.0,349.3137512207031,407.16024312807104
524,50,253.21746826171875,148065.84375,56502.0,364.106201171875,406.6556495699618
525,66,283.2641906738281,146523.96875,54102.0,360.9158020019531,405.9782584670734
526,56,253.2174530029297,148253.78125,56702.0,366.0325622558594,405.02894151359556
527,24,283.2642517089844,130200.9765625,53902.0,321.54339599609375,404.92505267961326
528,77,885.5499267578125,158562.890625,30107.0,392.12884521484375,404.3642607779208
529,61,253.2174530029297,142412.90625,56502.0,354.12847900390625,402.1503908710745
530,58,747.5186767578125,155773.1875,32706.0,387.4490661621094,402.0481686612821
531,60,253.21746826171875,139122.390625,57002.0,346.8893127441406,401.05701015820625
532,19,747.5186767578125,150724.75,32606.0,377.3069152832031,399.47518557105525
533,66,253.2174530029297,137879.28125,56802.0,345.21038818359375,399.40652416482743
534,16,303.2331237792969,138430.640625,51907.0,346.7303771972656,399.24578210879554
535,55,283.2641906738281,147003.828125,54602.0,369.5260925292969,397.8171801585167
536,33,885.5499267578125,170868.578125,30107.0,431.5960998535156,395.89926364717627
537,49,283.26416015625,147076.796875,54302.0,371.6960754394531,395.69101368937606
538,68,885.5499267578125,156668.65625,30007.0,399.42535400390625,392.2351314946017
539,25,327.2331848144531,134536.625,49707.0,343.23846435546875,391.9625536509497
540,43,283.2641906738281,137324.71875,54202.0,350.55853271484375,391.73121157973526
541,48,280.23651123046875,131383.984375,53502.0,335.96240234375,391.06752261096926
542,43,280.2364807128906,136238.6875,53902.0,348.8516845703125,390.5346986293269
543,78,885.5499877929688,151355.953125,30107.0,387.6260986328125,390.4689432905686
544,53,885.5498657226562,165597.46875,30107.0,424.2432556152344,390.3361256971588
545,57,253.21743774414062,141379.96875,56702.0,363.1836242675781,389.2795800887688
546,18,747.5186767578125,154616.875,32706.0,398.8855895996094,387.62211278477184
547,65,885.5499267578125,161551.421875,30106.0,416.9844665527344,387.42791358768574
548,27,747.5186767578125,153163.1875,32706.0,396.2759094238281,386.50643114463895
549,21,747.518798828125,145278.984375,32606.0,376.771728515625,385.5888682183201
550,67,283.2641906738281,136104.984375,54102.0,353.52752685546875,384.9911931487113
551,47,283.26422119140625,133671.46875,54402.0,347.3022766113281,384.8850921861189
552,37,747.5186767578125,162768.53125,32706.0,425.02984619140625,382.9578856838667
553,59,747.5187377929688,154181.328125,32706.0,402.646484375,382.91984186655674
554,71,280.2364807128906,131870.84375,53502.0,344.39019775390625,382.91114151928343
555,72,885.5499877929688,156948.5,30106.0,410.3258361816406,382.49724038952047
556,47,280.23651123046875,132365.390625,53902.0,346.4955749511719,382.0117779098706
557,35,253.2174530029297,139382.390625,56902.0,365.34576416015625,381.5081610304344
558,71,885.5499877929688,152470.703125,30006.0,401.0442810058594,380.1842099395811
559,52,253.2174530029297,134647.34375,56702.0,354.2353210449219,380.1070524328794
560,22,747.5186767578125,138672.765625,32806.0,364.9739990234375,379.95245139666747
561,38,747.5186157226562,145950.640625,32706.0,384.5083923339844,379.57725640023773
562,62,253.2174530029297,133920.28125,56702.0,353.2610168457031,379.0972534863464
563,23,747.5186157226562,148433.453125,32806.0,391.56756591796875,379.07494400620504
564,49,253.2174530029297,134419.015625,56502.0,354.9813232421875,378.6650362258413
565,40,747.5186767578125,151794.359375,32806.0,402.1884460449219,377.42098478394763
566,14,282.2520751953125,121275.484375,53502.0,321.60986328125,377.08882164768613
567,16,747.5186157226562,140257.28125,32606.0,372.03851318359375,376.9966717956046
568,77,283.26422119140625,123189.1953125,54302.0,327.0574645996094,376.659176586325
569,65,253.21743774414062,130980.5390625,56802.0,348.6374206542969,375.6927148459435
570,54,885.5499267578125,165085.640625,30007.0,439.5304870605469,375.5954262218422
571,72,283.2642517089844,128658.65625,54102.0,342.7984313964844,375.3186842946548
572,71,283.2641906738281,129343.0078125,54002.0,345.5401306152344,374.32123320149446
573,79,283.26422119140625,118426.1015625,54302.0,317.6439208984375,372.82659535097855
574,41,747.518798828125,147194.359375,32806.0,394.9345703125,372.7056845353636
575,42,747.5187377929688,142577.015625,32706.0,384.73394775390625,370.58600224225313
576,79,885.5499267578125,147712.375,30107.0,398.695068359375,370.48959649246353
577,69,885.5498657226562,141951.015625,29907.0,383.6814880371094,369.9709786656963
578,78,283.2642517089844,124261.3828125,54002.0,336.10650634765625,369.70835275639854
579,67,253.2174530029297,123789.046875,56402.0,335.98931884765625,368.4314944878597
580,15,886.5532836914062,152811.328125,30002.0,415.03411865234375,368.18979755494144
581,73,885.5498046875,143955.734375,30006.0,391.554443359375,367.65189826456674
582,36,253.2174530029297,137017.328125,56902.0,372.81732177734375,367.51867502237553
583,70,280.2364807128906,120863.390625,53502.0,330.69085693359375,365.48754853924083
584,80,283.2641906738281,119228.8046875,54102.0,327.8409423828125,363.6788127221743
585,39,253.21746826171875,124123.296875,56502.0,341.4533996582031,363.51460257607084
586,12,281.24871826171875,90075.390625,53506.0,248.31520080566406,362.7461803898772
587,55,253.2174530029297,132309.515625,56802.0,365.43865966796875,362.0567012401319
588,15,303.2331237792969,123443.9921875,51907.0,341.4133605957031,361.5675495889003
589,28,747.5187377929688,141000.125,32706.0,390.2104797363281,361.3437678436422
590,58,253.2174530029297,128684.984375,56502.0,356.37786865234375,361.09140239720017
591,26,747.5187377929688,138674.75,32706.0,384.3964538574219,360.75970162679084
592,77,280.2364807128906,117139.875,53702.0,326.2642822265625,359.03370789039184
593,33,280.23651123046875,121056.90625,53602.0,337.8891296386719,358.27404799750286
594,48,283.26422119140625,121030.7265625,54402.0,338.1934509277344,357.8742469154496
595,65,283.26416015625,127559.546875,54202.0,357.03857421875,357.27105160588883
596,37,253.2174835205078,130860.265625,56402.0,366.6524963378906,356.9054266151921
597,40,253.21746826171875,126257.4453125,56502.0,355.26727294921875,355.3872110548922
598,18,886.5531616210938,151839.53125,30002.0,427.5654602050781,355.12581202693843
599,63,283.2641906738281,125610.2421875,54402.0,354.96258544921875,353.8689634811382
600,44,253.21746826171875,120371.046875,56502.0,340.734130859375,353.26970788458686
601,70,283.2641906738281,117370.296875,54302.0,332.253173828125,353.25560783270595
602,74,885.5498657226562,131794.34375,30006.0,373.1025085449219,353.23896444435684
603,19,886.5531616210938,147685.265625,30102.0,418.3822937011719,352.9911945329209
604,57,747.5186157226562,146502.1875,32606.0,415.4594421386719,352.62692970906306
605,76,283.26422119140625,119502.3984375,54302.0,338.990966796875,352.52384323593617
606,64,283.2642517089844,125355.6171875,54402.0,356.573486328125,351.55619246503824
607,46,747.5186767578125,142065.734375,32706.0,404.1776123046875,351.49332879898446
608,32,280.23651123046875,116642.78125,53602.0,332.18426513671875,351.13879100201433
609,26,280.23651123046875,115533.7578125,53702.0,329.4898986816406,350.64430889922636
610,72,280.23651123046875,119413.4453125,53702.0,340.8609619140625,350.32889845158155
611,41,253.21746826171875,125955.3671875,56802.0,359.6004638671875,350.26475169959605
612,35,747.5187377929688,147767.484375,32706.0,423.2984313964844,349.0858302675658
613,53,253.21743774414062,113729.46875,56802.0,326.82769775390625,347.9798974554344
614,82,281.2487487792969,87451.8515625,53606.0,251.43775939941406,347.80715422929353
615,75,885.5498657226562,137071.5625,30207.0,394.1481018066406,347.76664373546555
616,36,886.5532836914062,154113.484375,30102.0,444.8492431640625,346.439803468795
617,59,253.2174530029297,121580.9453125,56502.0,351.2397766113281,346.1479974890144
618,38,253.21743774414062,122466.75,56502.0,356.2846984863281,343.73283646560947
619,54,283.26416015625,126544.5,54202.0,368.6180114746094,343.2944025002328
620,56,747.5186767578125,142437.0625,32706.0,415.0053405761719,343.21742053306536
621,23,327.2331848144531,114083.96875,49907.0,332.5271301269531,343.0816869181312
622,20,747.5186767578125,126552.671875,32806.0,369.4150085449219,342.57588064295135
623,61,747.5187377929688,138586.453125,32706.0,404.69183349609375,342.44934454882616
624,24,327.2331848144531,112896.34375,49807.0,329.8622131347656,342.2530355238842
625,60,747.518798828125,137904.546875,32706.0,403.38531494140625,341.8680397302795
626,45,253.21743774414062,118720.8828125,56802.0,348.1332702636719,341.0213643831923
627,22,327.2331848144531,117480.890625,49607.0,345.0132141113281,340.51127846683437
628,53,283.2641906738281,115241.21875,54102.0,338.5184631347656,340.4281636009968
629,19,810.529296875,134053.09375,31407.0,395.810546875,338.67994374676175
630,15,810.529296875,133974.75,31307.0,395.6679382324219,338.60400870110686
631,34,253.2174530029297,118197.9375,56602.0,349.6236572265625,338.0719097718424
632,90,281.2487487792969,84235.3984375,53706.0,249.18324279785156,338.04599976987805
633,13,747.5186767578125,111973.78125,32706.0,333.24176025390625,336.01365316484953
634,42,253.21746826171875,113544.5,56502.0,338.8247985839844,335.1127204222502
635,51,747.5186767578125,136453.296875,32706.0,408.1633605957031,334.3104992957971
636,81,282.2520446777344,99074.296875,53502.0,296.6041564941406,334.0286867387754
637,69,283.26422119140625,110570.796875,54302.0,331.1107177734375,333.9390449772697
638,79,280.2364807128906,105980.0703125,53502.0,317.53363037109375,333.76014436216946
639,70,885.5499267578125,136738.453125,30106.0,410.75946044921875,332.8917926210604
640,64,253.21743774414062,116943.5703125,56802.0,351.6756591796875,332.53245500493415
641,18,810.529296875,136654.28125,31406.0,411.9508056640625,331.7247578378055
642,31,280.2364807128906,114344.7734375,53802.0,345.1075134277344,331.3308722310499
643,46,253.2174530029297,118537.078125,56802.0,359.1738586425781,330.02701970846624
644,47,747.5186767578125,123283.7578125,32606.0,374.455810546875,329.23446329341215
645,27,280.23651123046875,115472.9921875,53802.0,350.7454528808594,329.2216370563289
646,68,280.23651123046875,112781.8515625,53502.0,343.2111511230469,328.60777161073605
647,81,885.5498657226562,114310.234375,30107.0,348.0002746582031,328.4774257355761
648,73,283.26422119140625,107200.6328125,54102.0,326.4486083984375,328.38440739088503
649,17,886.5532836914062,140404.390625,30002.0,428.7245178222656,327.49326149620117
650,76,280.23651123046875,110580.84375,53902.0,337.79736328125,327.3585165847799
651,54,253.2174530029297,118696.0,56602.0,363.2209777832031,326.78729275060334
652,32,747.5187377929688,117294.1640625,32706.0,359.16064453125,326.57855432792115
653,75,283.26422119140625,101930.34375,54202.0,312.27386474609375,326.4133033767599
654,28,280.2364807128906,113580.5703125,53902.0,348.49365234375,325.91862017752186
655,30,280.2364807128906,112616.1796875,53702.0,347.1749267578125,324.3787814379248
656,36,810.5293579101562,138274.328125,31406.0,426.41021728515625,324.2753633000563
657,80,280.2364807128906,105444.9921875,53502.0,326.0469970703125,323.4042734175547
658,58,886.5533447265625,136231.796875,30002.0,421.6864318847656,323.06421685445196
659,29,747.5186767578125,125330.7578125,32606.0,388.02557373046875,322.99612782624877
660,73,280.2364807128906,104584.3671875,53902.0,324.285400390625,322.50717134203586
661,81,327.2331848144531,97647.8125,49607.0,303.2311096191406,322.0243880077015
662,20,327.233154296875,110350.7421875,49607.0,343.2496643066406,321.48827417036784
663,68,283.26422119140625,110521.3515625,54002.0,343.89520263671875,321.3809053313595
664,52,747.5187377929688,128523.5390625,32706.0,401.1707458496094,320.3711646279433
665,64,747.5186767578125,122195.25,32806.0,382.04498291015625,319.845189614062
666,43,253.21743774414062,107844.328125,56502.0,337.2112731933594,319.8123452508697
667,77,253.21743774414062,99494.515625,56702.0,311.2809143066406,319.6293478082908
668,69,280.2364807128906,105154.8515625,53702.0,329.5864562988281,319.0508880230158
669,32,253.21743774414062,103059.3359375,56702.0,323.518798828125,318.5574881917513
670,14,886.5532836914062,128778.90625,30102.0,405.03662109375,317.9438587608422
671,39,747.5186767578125,128170.96875,32606.0,404.71026611328125,316.6980911576976
672,63,253.21743774414062,109932.3515625,56402.0,347.1955871582031,316.62946082436304
673,22,886.5533447265625,125120.359375,29902.0,395.92047119140625,316.02397066887465
674,45,747.5186157226562,125674.5625,32706.0,398.2008361816406,315.6059733703651
675,33,253.21743774414062,102370.8125,56702.0,324.99578857421875,314.99119711399504
676,48,253.21746826171875,102933.2734375,56402.0,327.21868896484375,314.5702764201195
677,49,747.5187377929688,122299.53125,32706.0,388.834228515625,314.5287175897003
678,71,253.21743774414062,104081.7109375,56702.0,330.9892578125,314.456461896599
679,63,747.5186767578125,123330.609375,32606.0,392.4360046386719,314.2693532632266
680,72,253.21746826171875,101984.03125,56902.0,325.66949462890625,313.1519314273163
681,17,810.529296875,127638.2578125,31507.0,409.11798095703125,311.9839844582767
682,79,253.21743774414062,97559.59375,56502.0,313.2537536621094,311.4395042660286
683,37,886.5533447265625,143143.265625,30002.0,460.08355712890625,311.12449772877693
684,21,886.5532836914062,129333.84375,30002.0,416.7412414550781,310.34567948788265
685,50,747.5187377929688,128854.953125,32606.0,416.7013854980469,309.22612117305755
686,23,886.5534057617188,132867.71875,30002.0,429.8598327636719,309.09545070950594
687,34,747.5186767578125,124616.6875,32706.0,404.9535827636719,307.7307938592198
688,78,280.23651123046875,102281.3515625,53702.0,334.4311218261719,305.8368222550264
689,74,280.2364807128906,101875.2890625,53602.0,334.5384826660156,304.5248733438136
690,61,304.2364501953125,115566.1640625,51202.0,379.7322082519531,304.3359545256735
691,59,886.5533447265625,130921.7890625,29902.0,432.55474853515625,302.67102489538206
692,26,886.5533447265625,123769.8203125,30002.0,410.3887634277344,301.59164027475794
693,74,283.26422119140625,100466.90625,54302.0,333.8435363769531,300.94009708955303
694,21,327.233154296875,101897.328125,49607.0,338.9027099609375,300.66837806267426
695,62,747.5186767578125,125790.3984375,32706.0,419.35614013671875,299.96078845176737
696,65,304.2364196777344,110184.5703125,51102.0,367.6871032714844,299.66939099069907
697,75,280.2364807128906,93575.9921875,53602.0,312.283203125,299.651057921433
698,42,886.553466796875,122919.4140625,30002.0,410.91827392578125,299.1334819164098
699,27,253.21743774414062,97911.9609375,56602.0,327.6062316894531,298.8708744414649
700,41,886.5534057617188,129191.015625,30002.0,432.2833557128906,298.8572516560289
701,58,810.5294189453125,120098.234375,31307.0,402.2674560546875,298.553195311611
702,30,747.5186157226562,115050.8515625,32706.0,385.4546203613281,298.4809248223577
703,25,280.23651123046875,98657.4609375,53502.0,330.9881896972656,298.0694296909381
704,29,280.23651123046875,101452.78125,53802.0,340.380615234375,298.0568713648482
705,51,304.2364501953125,114590.8984375,51202.0,384.9542236328125,297.6740905869426
706,27,886.55322265625,128818.6484375,30002.0,434.7923889160156,296.2762268186405
707,78,253.21746826171875,93887.6953125,56902.0,317.030517578125,296.14718491371576
708,76,747.5186157226562,106776.4765625,32706.0,361.4110412597656,295.4433162592672
709,38,810.529296875,118117.3828125,31407.0,399.8470153808594,295.40643863501566
710,57,886.55322265625,128911.375,30002.0,436.71142578125,295.18663215505626
711,80,747.5186157226562,110486.40625,32606.0,374.35333251953125,295.1393687519412
712,28,886.5533447265625,126038.5,30002.0,427.26458740234375,294.989343175574
713,22,810.5294189453125,111416.640625,31307.0,378.34588623046875,294.4835524315196
714,25,747.5187377929688,112642.8359375,32706.0,382.93572998046875,294.155982632504
715,66,304.2364501953125,110133.65625,51302.0,375.2987976074219,293.4559261903215
716,21,810.5293579101562,115412.4609375,31307.0,394.70953369140625,292.3984628851968
